-0.88	-0.66	16.122
-0.88	-0.64	16.3679
-0.88	-0.62	16.5918
-0.88	-0.6	16.7967
-0.88	-0.58	16.9847
-0.88	-0.56	17.1578
-0.88	-0.54	17.3178
-0.88	-0.52	17.466
-0.88	-0.5	17.6037
-0.88	-0.48	17.7318
-0.88	-0.46	17.8514
-0.88	-0.44	17.9632
-0.88	-0.42	18.0679
-0.88	-0.4	18.166
-0.88	-0.38	18.2582
-0.88	-0.36	18.3449
-0.88	-0.34	18.4265
-0.88	-0.32	18.5035
-0.88	-0.3	18.576
-0.88	-0.28	18.6446
-0.88	-0.26	18.7093
-0.88	-0.24	18.7706
-0.88	-0.22	18.8286
-0.88	-0.2	18.8835
-0.88	-0.18	18.9355
-0.88	-0.16	18.9849
-0.88	-0.14	19.0317
-0.88	-0.12	19.0762
-0.88	-0.1	19.1184
-0.88	-0.08	19.1585
-0.88	-0.06	19.1966
-0.88	-0.04	19.2329
-0.88	-0.02	19.2674
-0.88	0	19.3003
-0.88	0.02	19.3316
-0.88	0.04	19.3615
-0.88	0.06	19.3899
-0.88	0.08	19.4171
-0.88	0.1	19.443
-0.88	0.12	19.4678
-0.88	0.14	19.4914
-0.88	0.16	19.5141
-0.88	0.18	19.5357
-0.88	0.2	19.5564
-0.88	0.22	19.5763
-0.88	0.24	19.5953
-0.88	0.26	19.6135
-0.88	0.28	19.631
-0.88	0.3	19.6478
-0.88	0.32	19.664
-0.88	0.34	19.6795
-0.88	0.36	19.6945
-0.88	0.38	19.7089
-0.88	0.4	19.7228
-0.88	0.42	19.7362
-0.88	0.44	19.7491
-0.88	0.46	19.7617
-0.88	0.48	19.7738
-0.88	0.5	19.7855
-0.88	0.52	19.7968
-0.88	0.54	19.8079
-0.88	0.56	19.8186
-0.88	0.58	19.829
-0.88	0.6	19.8391
-0.88	0.62	19.849
-0.88	0.64	19.8586
-0.88	0.66	19.8681
-0.88	0.68	19.8773
-0.88	0.7	19.8863
-0.88	0.72	19.8951
-0.88	0.74	19.9038
-0.88	0.76	19.9123
-0.88	0.78	19.9207
-0.88	0.8	19.929
-0.88	0.82	19.9371
-0.88	0.84	19.9452
-0.88	0.86	19.9532
-0.88	0.88	19.9611
-0.88	0.9	19.9689
-0.88	0.92	19.9767
-0.88	0.94	19.9845
-0.88	0.96	19.9923
-0.88	0.98	20

-0.86	-1	0
-0.86	-0.98	1.85117
-0.86	-0.96	3.62701
-0.86	-0.94	5.27154
-0.86	-0.92	6.75483
-0.86	-0.9	8.06922
-0.86	-0.88	9.22183
-0.86	-0.86	10.2276
-0.86	-0.84	11.1043
-0.86	-0.82	11.8698
-0.86	-0.8	12.5405
-0.86	-0.78	13.1308
-0.86	-0.76	13.6528
-0.86	-0.74	14.1168
-0.86	-0.72	14.5314
-0.86	-0.7	14.9038
-0.86	-0.68	15.2398
-0.86	-0.66	15.5444
-0.86	-0.64	15.8217
-0.86	-0.62	16.0751
-0.86	-0.6	16.3075
-0.86	-0.58	16.5214
-0.86	-0.56	16.7189
-0.86	-0.54	16.9016
-0.86	-0.52	17.0713
-0.86	-0.5	17.2291
-0.86	-0.48	17.3762
-0.86	-0.46	17.5136
-0.86	-0.44	17.6422
-0.86	-0.42	17.7627
-0.86	-0.4	17.8758
-0.86	-0.38	17.9821
-0.86	-0.36	18.0821
-0.86	-0.34	18.1763
-0.86	-0.32	18.2652
-0.86	-0.3	18.3491
-0.86	-0.28	18.4283
-0.86	-0.26	18.5032
-0.86	-0.24	18.5741
-0.86	-0.22	18.6412
-0.86	-0.2	18.7047
-0.86	-0.18	18.765
-0.86	-0.16	18.8222
-0.86	-0.14	18.8764
-0.86	-0.12	18.9279
-0.86	-0.1	18.9768
-0.86	-0.08	19.0233
-0.86	-0.06	19.0675
-0.86	-0.04	19.1095
-0.86	-0.02	19.1496
-0.86	0	19.1877
-0.86	0.02	19.224
-0.86	0.04	19.2586
-0.86	0.06	19.2916
-0.86	0.08	19.3231
-0.86	0.1	19.3532
-0.86	0.12	19.3819
-0.86	0.14	19.4093
-0.86	0.16	19.4356
-0.86	0.18	19.4607
-0.86	0.2	19.4847
-0.86	0.22	19.5077
-0.86	0.24	19.5298
-0.86	0.26	19.551
-0.86	0.28	19.5713
-0.86	0.3	19.5908
-0.86	0.32	19.6096
-0.86	0.34	19.6276
-0.86	0.36	19.645
-0.86	0.38	19.6617
-0.86	0.4	19.6778
-0.86	0.42	19.6934
-0.86	0.44	19.7084
-0.86	0.46	19.723
-0.86	0.48	19.737
-0.86	0.5	19.7506
-0.86	0.52	19.7638
-0.86	0.54	19.7767
-0.86	0.56	19.7891
-0.86	0.58	19.8012
-0.86	0.6	19.813
-0.86	0.62	19.8245
-0.86	0.64	19.8357
-0.86	0.66	19.8466
-0.86	0.68	19.8573
-0.86	0.7	19.8678
-0.86	0.72	19.878
-0.86	0.74	19.8881
-0.86	0.76	19.898
-0.86	0.78	19.9078
-0.86	0.8	19.9174
-0.86	0.82	19.9269
-0.86	0.84	19.9363
-0.86	0.86	19.9455
-0.86	0.88	19.9547
-0.86	0.9	19.9639
-0.86	0.92	19.973
-0.86	0.94	19.982
-0.86	0.96	19.991
